Customer_id,Product_id,Product_category,Payment_type,Device_Type,Event_date
CUST-199389,Prod_198389,Books,Paypal,Mobile,Purchase,05-01-2020
CUST-199390,Prod_198390,Electronics,Paypal,Mobile,Addtocart,05-11-2021
CUST-199391,Prod_198391,Hardware,Paypal,Mobile,Addtocart,08-04-2025
CUST-199392,Prod_198392,Clothes,Visa Card,Desktop,Purchase,07-09-2020
CUST-199393,Prod_198393,Clothes,Paypal,Desktop,Purchase,30-01-2022
CUST-199394,Prod_198394,Books,Momo,Desktop,Purchase,06-11-2021
CUST-199395,Prod_198395,Clothes,Visa Card,Desktop,Purchase,16-03-2024
CUST-199396,Prod_198396,Accessories,Paypal,Desktop,Purchase,04-08-2023
CUST-199397,Prod_198397,Books,Momo,Mobile,Addtocart,18-08-2020
CUST-199398,Prod_198398,Beauty,Paypal,Desktop,Addtocart,02-11-2023
CUST-199399,Prod_198399,Electronics,Momo,Mobile,Addtocart,14-01-2024
CUST-199400,Prod_198400,Electronics,Visa Card,Mobile,Addtocart,17-05-2024
CUST-199401,Prod_198401,Electronics,Momo,Desktop,Purchase,27-12-2020
CUST-199402,Prod_198402,Furniture,Momo,Desktop,Purchase,11-12-2023
CUST-199403,Prod_198403,Furniture,Paypal,Desktop,Addtocart,08-10-2023
CUST-199404,Prod_198404,Electronics,Visa Card,Desktop,Purchase,06-03-2025
CUST-199405,Prod_198405,Accessories,Visa Card,Desktop,Addtocart,06-01-2023
CUST-199406,Prod_198406,Furniture,Momo,Mobile,Purchase,10-03-2024
CUST-199407,Prod_198407,Books,Momo,Desktop,Purchase,04-05-2023
CUST-199408,Prod_198408,Electronics,Paypal,Desktop,Addtocart,20-09-2020
CUST-199409,Prod_198409,Clothes,Momo,Desktop,Purchase,16-12-2021
CUST-199410,Prod_198410,Hardware,Momo,Mobile,Purchase,26-01-2022
CUST-199411,Prod_198411,Accessories,Momo,Desktop,Addtocart,03-04-2024
CUST-199412,Prod_198412,Accessories,Momo,Mobile,Addtocart,04-09-2022
CUST-199413,Prod_198413,Hardware,Momo,Mobile,Purchase,21-09-2021
CUST-199414,Prod_198414,Beauty,Visa Card,Desktop,Purchase,02-05-2021
CUST-199415,Prod_198415,Books,Visa Card,Desktop,Purchase,15-11-2023
CUST-199416,Prod_198416,Accessories,Paypal,Desktop,Addtocart,06-12-2021
CUST-199417,Prod_198417,Beauty,Paypal,Desktop,Purchase,18-07-2022
CUST-199418,Prod_198418,Hardware,Paypal,Desktop,Purchase,18-11-2023
CUST-199419,Prod_198419,Accessories,Paypal,Mobile,Addtocart,12-10-2022
CUST-199420,Prod_198420,Accessories,Visa Card,Desktop,Purchase,13-07-2024
CUST-199421,Prod_198421,Accessories,Momo,Mobile,Addtocart,29-03-2025
CUST-199422,Prod_198422,Accessories,Paypal,Mobile,Addtocart,27-08-2021
CUST-199423,Prod_198423,Beauty,Paypal,Mobile,Purchase,24-11-2022
CUST-199424,Prod_198424,Hardware,Momo,Mobile,Addtocart,15-01-2025
CUST-199425,Prod_198425,Clothes,Visa Card,Desktop,Purchase,13-03-2023
CUST-199426,Prod_198426,Clothes,Visa Card,Mobile,Addtocart,07-09-2022
CUST-199427,Prod_198427,Clothes,Visa Card,Desktop,Addtocart,26-05-2021
CUST-199428,Prod_198428,Beauty,Paypal,Desktop,Purchase,21-12-2022
CUST-199429,Prod_198429,Hardware,Paypal,Mobile,Purchase,22-01-2023
CUST-199430,Prod_198430,Electronics,Visa Card,Mobile,Purchase,26-12-2020
CUST-199431,Prod_198431,Accessories,Momo,Desktop,Addtocart,27-02-2020
CUST-199432,Prod_198432,Furniture,Visa Card,Desktop,Purchase,30-12-2023
CUST-199433,Prod_198433,Electronics,Momo,Desktop,Addtocart,02-10-2024
CUST-199434,Prod_198434,Beauty,Momo,Mobile,Addtocart,17-04-2020
CUST-199435,Prod_198435,Electronics,Paypal,Desktop,Purchase,17-10-2023
CUST-199436,Prod_198436,Beauty,Paypal,Mobile,Addtocart,10-09-2023
CUST-199437,Prod_198437,Hardware,Visa Card,Desktop,Purchase,15-03-2025
CUST-199438,Prod_198438,Electronics,Paypal,Desktop,Purchase,08-02-2022
CUST-199439,Prod_198439,Accessories,Paypal,Mobile,Purchase,10-02-2025
CUST-199440,Prod_198440,Clothes,Momo,Mobile,Purchase,29-06-2021
CUST-199441,Prod_198441,Hardware,Paypal,Mobile,Purchase,28-12-2022
CUST-199442,Prod_198442,Accessories,Paypal,Mobile,Purchase,10-06-2020
CUST-199443,Prod_198443,Books,Momo,Mobile,Purchase,03-01-2023
CUST-199444,Prod_198444,Beauty,Visa Card,Mobile,Addtocart,11-12-2022
CUST-199445,Prod_198445,Electronics,Momo,Desktop,Purchase,16-02-2021
CUST-199446,Prod_198446,Electronics,Momo,Mobile,Purchase,08-11-2024
CUST-199447,Prod_198447,Electronics,Paypal,Mobile,Purchase,15-04-2024
CUST-199448,Prod_198448,Clothes,Momo,Mobile,Addtocart,20-03-2020
CUST-199449,Prod_198449,Clothes,Paypal,Desktop,Purchase,26-04-2021
CUST-199450,Prod_198450,Accessories,Visa Card,Mobile,Addtocart,17-03-2021
CUST-199451,Prod_198451,Books,Paypal,Mobile,Addtocart,24-04-2022
CUST-199452,Prod_198452,Electronics,Visa Card,Mobile,Purchase,22-09-2021
CUST-199453,Prod_198453,Clothes,Visa Card,Desktop,Purchase,14-11-2023
CUST-199454,Prod_198454,Furniture,Momo,Mobile,Addtocart,31-08-2023
CUST-199455,Prod_198455,Furniture,Momo,Desktop,Purchase,26-08-2021
CUST-199456,Prod_198456,Furniture,Paypal,Mobile,Addtocart,23-06-2024
CUST-199457,Prod_198457,Beauty,Momo,Mobile,Purchase,27-02-2022
CUST-199458,Prod_198458,Furniture,Momo,Mobile,Purchase,04-02-2024
CUST-199459,Prod_198459,Beauty,Momo,Desktop,Purchase,22-03-2025
CUST-199460,Prod_198460,Furniture,Paypal,Desktop,Purchase,06-07-2024
CUST-199461,Prod_198461,Electronics,Paypal,Mobile,Purchase,25-02-2025
CUST-199462,Prod_198462,Books,Visa Card,Desktop,Purchase,14-06-2024
CUST-199463,Prod_198463,Hardware,Visa Card,Mobile,Purchase,18-10-2020
CUST-199464,Prod_198464,Hardware,Paypal,Mobile,Addtocart,27-09-2022
CUST-199465,Prod_198465,Beauty,Visa Card,Desktop,Purchase,09-10-2022
CUST-199466,Prod_198466,Beauty,Visa Card,Mobile,Addtocart,31-05-2023
CUST-199467,Prod_198467,Clothes,Paypal,Mobile,Addtocart,15-12-2022
CUST-199468,Prod_198468,Books,Momo,Desktop,Addtocart,05-06-2021
CUST-199469,Prod_198469,Hardware,Momo,Desktop,Purchase,25-05-2022
CUST-199470,Prod_198470,Accessories,Momo,Desktop,Purchase,27-06-2024
CUST-199471,Prod_198471,Books,Visa Card,Desktop,Addtocart,23-02-2025
CUST-199472,Prod_198472,Electronics,Paypal,Desktop,Addtocart,26-10-2021
CUST-199473,Prod_198473,Books,Paypal,Desktop,Addtocart,22-10-2022
CUST-199474,Prod_198474,Electronics,Paypal,Desktop,Purchase,10-12-2024
CUST-199475,Prod_198475,Furniture,Paypal,Mobile,Purchase,06-11-2024
CUST-199476,Prod_198476,Books,Paypal,Desktop,Addtocart,02-05-2020
CUST-199477,Prod_198477,Books,Momo,Mobile,Purchase,10-01-2020
CUST-199478,Prod_198478,Hardware,Visa Card,Desktop,Addtocart,05-03-2021
CUST-199479,Prod_198479,Beauty,Visa Card,Desktop,Purchase,24-11-2023
CUST-199480,Prod_198480,Hardware,Visa Card,Mobile,Purchase,06-04-2022
CUST-199481,Prod_198481,Beauty,Momo,Desktop,Purchase,27-04-2022
CUST-199482,Prod_198482,Electronics,Momo,Desktop,Purchase,20-01-2025
CUST-199483,Prod_198483,Books,Visa Card,Mobile,Purchase,08-07-2020
CUST-199484,Prod_198484,Clothes,Paypal,Desktop,Addtocart,10-03-2020
CUST-199485,Prod_198485,Clothes,Paypal,Desktop,Purchase,13-04-2023
CUST-199486,Prod_198486,Beauty,Momo,Mobile,Addtocart,20-11-2023
CUST-199487,Prod_198487,Accessories,Visa Card,Mobile,Purchase,27-04-2022
CUST-199488,Prod_198488,Furniture,Paypal,Desktop,Addtocart,11-05-2020
CUST-199489,Prod_198489,Electronics,Momo,Desktop,Addtocart,23-11-2020
CUST-199490,Prod_198490,Beauty,Visa Card,Mobile,Purchase,14-10-2022
CUST-199491,Prod_198491,Beauty,Momo,Mobile,Addtocart,21-08-2022
CUST-199492,Prod_198492,Books,Visa Card,Mobile,Addtocart,22-08-2021
CUST-199493,Prod_198493,Hardware,Momo,Desktop,Addtocart,20-03-2025
CUST-199494,Prod_198494,Clothes,Paypal,Mobile,Purchase,15-06-2021
CUST-199495,Prod_198495,Furniture,Visa Card,Desktop,Purchase,21-06-2022
CUST-199496,Prod_198496,Beauty,Visa Card,Desktop,Addtocart,27-07-2023
CUST-199497,Prod_198497,Clothes,Momo,Mobile,Purchase,19-05-2022
CUST-199498,Prod_198498,Books,Visa Card,Desktop,Purchase,08-10-2023
CUST-199499,Prod_198499,Clothes,Visa Card,Mobile,Purchase,04-08-2023
CUST-199500,Prod_198500,Clothes,Visa Card,Mobile,Purchase,26-01-2022
CUST-199501,Prod_198501,Books,Visa Card,Desktop,Purchase,21-04-2020
CUST-199502,Prod_198502,Accessories,Paypal,Mobile,Purchase,19-10-2024
CUST-199503,Prod_198503,Electronics,Visa Card,Mobile,Addtocart,30-10-2024
CUST-199504,Prod_198504,Beauty,Paypal,Mobile,Addtocart,20-01-2025
CUST-199505,Prod_198505,Furniture,Visa Card,Mobile,Addtocart,13-12-2022
CUST-199506,Prod_198506,Furniture,Momo,Mobile,Addtocart,14-12-2023
CUST-199507,Prod_198507,Furniture,Visa Card,Mobile,Purchase,13-06-2024
CUST-199508,Prod_198508,Furniture,Paypal,Mobile,Addtocart,01-02-2025
CUST-199509,Prod_198509,Beauty,Momo,Desktop,Addtocart,26-12-2020
CUST-199510,Prod_198510,Books,Paypal,Mobile,Purchase,25-06-2023
CUST-199511,Prod_198511,Hardware,Paypal,Mobile,Purchase,26-01-2022
CUST-199512,Prod_198512,Beauty,Visa Card,Mobile,Addtocart,25-01-2025
CUST-199513,Prod_198513,Clothes,Paypal,Mobile,Purchase,14-08-2023
CUST-199514,Prod_198514,Accessories,Momo,Mobile,Purchase,01-09-2023
CUST-199515,Prod_198515,Furniture,Visa Card,Mobile,Purchase,23-04-2025
CUST-199516,Prod_198516,Hardware,Visa Card,Desktop,Addtocart,08-10-2024
CUST-199517,Prod_198517,Hardware,Paypal,Desktop,Purchase,14-10-2021
CUST-199518,Prod_198518,Electronics,Visa Card,Desktop,Purchase,11-07-2023
CUST-199519,Prod_198519,Accessories,Momo,Mobile,Addtocart,11-12-2021
CUST-199520,Prod_198520,Beauty,Visa Card,Mobile,Purchase,08-11-2022
CUST-199521,Prod_198521,Books,Paypal,Desktop,Purchase,07-01-2023
CUST-199522,Prod_198522,Hardware,Visa Card,Mobile,Purchase,18-06-2023
CUST-199523,Prod_198523,Hardware,Visa Card,Desktop,Purchase,10-09-2020
CUST-199524,Prod_198524,Furniture,Momo,Desktop,Addtocart,10-11-2020
CUST-199525,Prod_198525,Hardware,Paypal,Desktop,Addtocart,06-07-2020
CUST-199526,Prod_198526,Furniture,Momo,Mobile,Addtocart,06-05-2020
CUST-199527,Prod_198527,Accessories,Momo,Desktop,Addtocart,06-03-2020
CUST-199528,Prod_198528,Accessories,Momo,Mobile,Addtocart,21-05-2023
CUST-199529,Prod_198529,Accessories,Paypal,Desktop,Purchase,02-03-2021
CUST-199530,Prod_198530,Furniture,Visa Card,Desktop,Addtocart,27-03-2021
CUST-199531,Prod_198531,Accessories,Momo,Desktop,Addtocart,30-03-2021
CUST-199532,Prod_198532,Beauty,Paypal,Desktop,Purchase,24-07-2021
CUST-199533,Prod_198533,Electronics,Paypal,Mobile,Addtocart,08-12-2020
CUST-199534,Prod_198534,Books,Paypal,Mobile,Purchase,26-09-2021
CUST-199535,Prod_198535,Accessories,Paypal,Mobile,Purchase,22-08-2023
CUST-199536,Prod_198536,Clothes,Visa Card,Mobile,Purchase,21-07-2022
CUST-199537,Prod_198537,Furniture,Visa Card,Mobile,Addtocart,20-06-2023
CUST-199538,Prod_198538,Beauty,Visa Card,Mobile,Addtocart,11-11-2021
CUST-199539,Prod_198539,Electronics,Visa Card,Desktop,Purchase,30-01-2021
CUST-199540,Prod_198540,Electronics,Visa Card,Mobile,Addtocart,03-12-2023
CUST-199541,Prod_198541,Books,Visa Card,Mobile,Purchase,06-04-2025
CUST-199542,Prod_198542,Clothes,Visa Card,Mobile,Addtocart,12-08-2024
CUST-199543,Prod_198543,Furniture,Paypal,Mobile,Addtocart,23-03-2024
CUST-199544,Prod_198544,Furniture,Paypal,Desktop,Addtocart,10-07-2022
CUST-199545,Prod_198545,Accessories,Momo,Desktop,Purchase,26-12-2023
CUST-199546,Prod_198546,Electronics,Visa Card,Desktop,Purchase,01-02-2020
CUST-199547,Prod_198547,Hardware,Momo,Desktop,Addtocart,06-05-2020
CUST-199548,Prod_198548,Hardware,Visa Card,Mobile,Purchase,31-10-2023
CUST-199549,Prod_198549,Accessories,Momo,Mobile,Addtocart,11-04-2021
CUST-199550,Prod_198550,Hardware,Momo,Desktop,Purchase,08-10-2023
CUST-199551,Prod_198551,Beauty,Momo,Mobile,Purchase,10-12-2023
CUST-199552,Prod_198552,Books,Momo,Mobile,Addtocart,23-05-2021
CUST-199553,Prod_198553,Clothes,Momo,Mobile,Purchase,01-11-2023
CUST-199554,Prod_198554,Clothes,Paypal,Mobile,Purchase,15-07-2023
CUST-199555,Prod_198555,Clothes,Paypal,Mobile,Addtocart,02-04-2024
CUST-199556,Prod_198556,Electronics,Visa Card,Desktop,Addtocart,14-03-2020
CUST-199557,Prod_198557,Clothes,Paypal,Desktop,Purchase,11-11-2021
CUST-199558,Prod_198558,Clothes,Visa Card,Desktop,Addtocart,06-07-2021
CUST-199559,Prod_198559,Books,Paypal,Desktop,Purchase,30-08-2020
CUST-199560,Prod_198560,Furniture,Visa Card,Mobile,Addtocart,04-03-2025
CUST-199561,Prod_198561,Accessories,Momo,Desktop,Addtocart,27-08-2024
CUST-199562,Prod_198562,Clothes,Visa Card,Mobile,Addtocart,13-08-2024
CUST-199563,Prod_198563,Hardware,Momo,Desktop,Purchase,06-07-2021
CUST-199564,Prod_198564,Beauty,Paypal,Desktop,Purchase,06-01-2025
CUST-199565,Prod_198565,Books,Momo,Desktop,Purchase,11-07-2021
CUST-199566,Prod_198566,Accessories,Paypal,Desktop,Purchase,21-05-2022
CUST-199567,Prod_198567,Beauty,Visa Card,Mobile,Purchase,25-09-2024
CUST-199568,Prod_198568,Accessories,Paypal,Mobile,Purchase,12-08-2023
CUST-199569,Prod_198569,Electronics,Visa Card,Mobile,Addtocart,21-03-2025
CUST-199570,Prod_198570,Beauty,Paypal,Mobile,Addtocart,09-03-2025
CUST-199571,Prod_198571,Hardware,Paypal,Desktop,Purchase,08-02-2022
CUST-199572,Prod_198572,Beauty,Momo,Desktop,Purchase,25-09-2024
CUST-199573,Prod_198573,Furniture,Visa Card,Desktop,Purchase,06-12-2022
CUST-199574,Prod_198574,Clothes,Visa Card,Desktop,Purchase,10-05-2024
CUST-199575,Prod_198575,Hardware,Visa Card,Desktop,Purchase,21-12-2021
CUST-199576,Prod_198576,Clothes,Visa Card,Desktop,Purchase,18-12-2021
CUST-199577,Prod_198577,Beauty,Momo,Mobile,Purchase,28-04-2023
CUST-199578,Prod_198578,Books,Paypal,Desktop,Addtocart,16-07-2022
CUST-199579,Prod_198579,Books,Paypal,Desktop,Purchase,18-11-2020
CUST-199580,Prod_198580,Books,Paypal,Desktop,Purchase,14-01-2023
CUST-199581,Prod_198581,Beauty,Visa Card,Mobile,Purchase,06-02-2023
CUST-199582,Prod_198582,Electronics,Momo,Desktop,Addtocart,29-07-2024
CUST-199583,Prod_198583,Hardware,Momo,Mobile,Addtocart,28-03-2025
CUST-199584,Prod_198584,Books,Paypal,Desktop,Addtocart,13-08-2021
CUST-199585,Prod_198585,Books,Paypal,Mobile,Purchase,11-08-2020
CUST-199586,Prod_198586,Clothes,Visa Card,Mobile,Purchase,19-02-2021
CUST-199587,Prod_198587,Beauty,Momo,Mobile,Addtocart,28-05-2022
CUST-199588,Prod_198588,Electronics,Paypal,Desktop,Purchase,29-09-2022
CUST-199589,Prod_198589,Beauty,Paypal,Desktop,Purchase,25-02-2023
CUST-199590,Prod_198590,Books,Visa Card,Mobile,Purchase,14-07-2022
CUST-199591,Prod_198591,Electronics,Momo,Mobile,Purchase,21-08-2021
CUST-199592,Prod_198592,Books,Paypal,Desktop,Addtocart,06-10-2020
CUST-199593,Prod_198593,Beauty,Paypal,Desktop,Addtocart,17-10-2022
CUST-199594,Prod_198594,Electronics,Momo,Mobile,Purchase,12-03-2025
CUST-199595,Prod_198595,Clothes,Visa Card,Desktop,Purchase,24-09-2022
CUST-199596,Prod_198596,Clothes,Visa Card,Desktop,Addtocart,19-10-2021
CUST-199597,Prod_198597,Hardware,Momo,Desktop,Purchase,26-08-2024
CUST-199598,Prod_198598,Books,Paypal,Desktop,Purchase,26-05-2024
CUST-199599,Prod_198599,Books,Visa Card,Desktop,Purchase,13-04-2021
CUST-199600,Prod_198600,Hardware,Momo,Mobile,Purchase,28-04-2021
CUST-199601,Prod_198601,Books,Momo,Desktop,Addtocart,01-11-2022
CUST-199602,Prod_198602,Accessories,Momo,Desktop,Purchase,08-04-2020
CUST-199603,Prod_198603,Furniture,Paypal,Mobile,Addtocart,08-11-2021
CUST-199604,Prod_198604,Furniture,Momo,Desktop,Purchase,30-03-2024
CUST-199605,Prod_198605,Books,Visa Card,Mobile,Purchase,01-04-2025
CUST-199606,Prod_198606,Books,Paypal,Mobile,Purchase,01-02-2022
CUST-199607,Prod_198607,Clothes,Visa Card,Mobile,Purchase,01-05-2024
CUST-199608,Prod_198608,Books,Visa Card,Mobile,Purchase,01-12-2020
CUST-199609,Prod_198609,Hardware,Momo,Mobile,Purchase,24-07-2023
CUST-199610,Prod_198610,Furniture,Momo,Mobile,Addtocart,25-11-2024
CUST-199611,Prod_198611,Hardware,Paypal,Desktop,Purchase,23-07-2023
CUST-199612,Prod_198612,Clothes,Visa Card,Desktop,Purchase,31-07-2022
CUST-199613,Prod_198613,Accessories,Visa Card,Mobile,Addtocart,15-03-2025
CUST-199614,Prod_198614,Accessories,Paypal,Mobile,Purchase,14-05-2024
CUST-199615,Prod_198615,Beauty,Paypal,Desktop,Purchase,29-11-2022
CUST-199616,Prod_198616,Beauty,Paypal,Desktop,Addtocart,31-03-2023
CUST-199617,Prod_198617,Electronics,Visa Card,Mobile,Purchase,07-02-2024
CUST-199618,Prod_198618,Furniture,Paypal,Desktop,Purchase,30-05-2024
CUST-199619,Prod_198619,Books,Paypal,Mobile,Purchase,07-05-2022
CUST-199620,Prod_198620,Furniture,Paypal,Mobile,Purchase,13-05-2020
CUST-199621,Prod_198621,Clothes,Visa Card,Desktop,Purchase,27-02-2023
CUST-199622,Prod_198622,Clothes,Visa Card,Desktop,Addtocart,24-12-2020
CUST-199623,Prod_198623,Electronics,Momo,Desktop,Addtocart,06-07-2020
CUST-199624,Prod_198624,Beauty,Visa Card,Desktop,Purchase,11-03-2022
CUST-199625,Prod_198625,Clothes,Momo,Desktop,Addtocart,28-05-2021
CUST-199626,Prod_198626,Books,Visa Card,Desktop,Purchase,12-04-2025
CUST-199627,Prod_198627,Accessories,Momo,Mobile,Purchase,27-01-2023
CUST-199628,Prod_198628,Books,Paypal,Mobile,Addtocart,26-05-2024
CUST-199629,Prod_198629,Electronics,Visa Card,Desktop,Addtocart,19-07-2020
CUST-199630,Prod_198630,Furniture,Momo,Desktop,Addtocart,02-03-2021
CUST-199631,Prod_198631,Accessories,Paypal,Mobile,Purchase,08-08-2021
CUST-199632,Prod_198632,Furniture,Momo,Mobile,Purchase,24-12-2020
CUST-199633,Prod_198633,Hardware,Momo,Desktop,Addtocart,04-06-2022
CUST-199634,Prod_198634,Furniture,Paypal,Desktop,Purchase,22-09-2022
CUST-199635,Prod_198635,Books,Visa Card,Mobile,Purchase,13-06-2023
CUST-199636,Prod_198636,Electronics,Momo,Mobile,Purchase,03-12-2022
CUST-199637,Prod_198637,Books,Momo,Mobile,Purchase,09-06-2022
CUST-199638,Prod_198638,Hardware,Visa Card,Mobile,Addtocart,20-08-2020
CUST-199639,Prod_198639,Beauty,Momo,Desktop,Addtocart,12-03-2024
CUST-199640,Prod_198640,Books,Visa Card,Desktop,Addtocart,23-12-2022
CUST-199641,Prod_198641,Hardware,Visa Card,Desktop,Purchase,25-03-2024
CUST-199642,Prod_198642,Clothes,Visa Card,Desktop,Purchase,24-04-2025
CUST-199643,Prod_198643,Electronics,Paypal,Mobile,Addtocart,11-10-2020
CUST-199644,Prod_198644,Beauty,Paypal,Desktop,Addtocart,19-12-2022
CUST-199645,Prod_198645,Beauty,Momo,Mobile,Addtocart,29-08-2024
CUST-199646,Prod_198646,Clothes,Visa Card,Desktop,Addtocart,23-05-2021
CUST-199647,Prod_198647,Beauty,Visa Card,Desktop,Purchase,19-04-2020
CUST-199648,Prod_198648,Electronics,Paypal,Mobile,Purchase,15-12-2023
CUST-199649,Prod_198649,Books,Visa Card,Desktop,Purchase,31-05-2021
CUST-199650,Prod_198650,Hardware,Visa Card,Mobile,Purchase,15-10-2023
CUST-199651,Prod_198651,Beauty,Visa Card,Mobile,Addtocart,25-08-2023
CUST-199652,Prod_198652,Clothes,Visa Card,Desktop,Purchase,15-03-2023
CUST-199653,Prod_198653,Accessories,Momo,Desktop,Addtocart,31-01-2024
CUST-199654,Prod_198654,Beauty,Momo,Mobile,Purchase,09-08-2023
CUST-199655,Prod_198655,Hardware,Momo,Mobile,Purchase,16-08-2022
CUST-199656,Prod_198656,Furniture,Paypal,Desktop,Purchase,04-08-2020
CUST-199657,Prod_198657,Clothes,Visa Card,Mobile,Purchase,03-12-2022
CUST-199658,Prod_198658,Beauty,Paypal,Desktop,Addtocart,26-12-2022
CUST-199659,Prod_198659,Accessories,Visa Card,Desktop,Purchase,02-01-2021
CUST-199660,Prod_198660,Clothes,Momo,Desktop,Purchase,10-01-2020
CUST-199661,Prod_198661,Books,Paypal,Desktop,Addtocart,22-05-2021
CUST-199662,Prod_198662,Books,Paypal,Mobile,Purchase,08-11-2024
CUST-199663,Prod_198663,Accessories,Paypal,Mobile,Addtocart,14-05-2020
CUST-199664,Prod_198664,Accessories,Paypal,Desktop,Purchase,21-03-2020
CUST-199665,Prod_198665,Books,Visa Card,Mobile,Purchase,07-02-2022
CUST-199666,Prod_198666,Clothes,Momo,Desktop,Purchase,13-10-2023
CUST-199667,Prod_198667,Hardware,Paypal,Desktop,Addtocart,06-08-2020
CUST-199668,Prod_198668,Books,Momo,Mobile,Addtocart,02-01-2023
CUST-199669,Prod_198669,Clothes,Visa Card,Desktop,Addtocart,11-03-2021
CUST-199670,Prod_198670,Books,Paypal,Desktop,Addtocart,11-06-2021
CUST-199671,Prod_198671,Beauty,Paypal,Desktop,Purchase,02-03-2022
CUST-199672,Prod_198672,Accessories,Paypal,Desktop,Addtocart,19-08-2021
CUST-199673,Prod_198673,Electronics,Momo,Desktop,Purchase,16-07-2024
CUST-199674,Prod_198674,Furniture,Momo,Mobile,Addtocart,01-01-2025
CUST-199675,Prod_198675,Beauty,Visa Card,Desktop,Addtocart,07-05-2021
CUST-199676,Prod_198676,Clothes,Paypal,Mobile,Purchase,12-03-2024
CUST-199677,Prod_198677,Electronics,Paypal,Desktop,Purchase,20-03-2024
CUST-199678,Prod_198678,Books,Visa Card,Desktop,Addtocart,16-04-2022
CUST-199679,Prod_198679,Beauty,Visa Card,Mobile,Purchase,02-01-2025
CUST-199680,Prod_198680,Accessories,Momo,Desktop,Purchase,17-08-2022
CUST-199681,Prod_198681,Accessories,Visa Card,Desktop,Addtocart,18-05-2023
CUST-199682,Prod_198682,Electronics,Visa Card,Desktop,Purchase,20-06-2024
CUST-199683,Prod_198683,Hardware,Momo,Desktop,Addtocart,04-11-2024
CUST-199684,Prod_198684,Accessories,Momo,Mobile,Purchase,15-10-2023
CUST-199685,Prod_198685,Electronics,Visa Card,Desktop,Addtocart,30-07-2024
CUST-199686,Prod_198686,Beauty,Visa Card,Desktop,Addtocart,29-07-2024
CUST-199687,Prod_198687,Clothes,Momo,Mobile,Addtocart,18-10-2022
CUST-199688,Prod_198688,Electronics,Visa Card,Mobile,Purchase,26-08-2020
CUST-199689,Prod_198689,Clothes,Momo,Mobile,Purchase,12-11-2022
CUST-199690,Prod_198690,Books,Momo,Desktop,Purchase,26-07-2022
CUST-199691,Prod_198691,Books,Visa Card,Desktop,Purchase,02-03-2023
CUST-199692,Prod_198692,Furniture,Visa Card,Mobile,Purchase,02-02-2020
CUST-199693,Prod_198693,Hardware,Momo,Mobile,Purchase,31-12-2021
CUST-199694,Prod_198694,Accessories,Visa Card,Mobile,Addtocart,03-06-2022
CUST-199695,Prod_198695,Accessories,Momo,Mobile,Addtocart,23-08-2022
CUST-199696,Prod_198696,Books,Visa Card,Mobile,Purchase,31-01-2023
CUST-199697,Prod_198697,Hardware,Paypal,Mobile,Addtocart,22-04-2025
CUST-199698,Prod_198698,Electronics,Paypal,Mobile,Addtocart,02-08-2023
